phrase_id,partial_phrase,label
142,I wonder how many females I raped today I spent a lot of time on the subway as a sub 3 and inevitable looked at some females and might have made phisical contact when the,0.9
142,I wonder how many females I raped today I spent a lot of time on the subway as a sub 3 and inevitable looked at some females and might have made phisical contact when the train,0.9
142,I wonder how many females I raped today I spent a lot of time on the subway as a sub 3 and inevitable looked at some females and might have made phisical contact when the train was,0.9
142,I wonder how many females I raped today I spent a lot of time on the subway as a sub 3 and inevitable looked at some females and might have made phisical contact when the train was full,1.0
143,if,0.0
143,if a,0.0
143,if a muslim,0.0
143,if a muslim beats,0.3
143,if a muslim beats his,0.4
143,if a muslim beats his wife,0.4
143,if a muslim beats his wife is,0.5
143,if a muslim beats his wife is it,0.6
143,if a muslim beats his wife is it domestic,0.6
143,if a muslim beats his wife is it domestic violence,0.7
143,if a muslim beats his wife is it domestic violence or,0.8
143,if a muslim beats his wife is it domestic violence or child,0.8
143,if a muslim beats his wife is it domestic violence or child abuse,0.9
143,if a muslim beats his wife is it domestic violence or child abuse ?,1.0
144,I,0.0
144,I got,0.0
144,I got a,0.0
144,I got a handjob,0.0
144,I got a handjob from,0.0
144,I got a handjob from a,0.0
144,I got a handjob from a blind,0.0
144,"I got a handjob from a blind girl,",0.3
144,"I got a handjob from a blind girl, my",0.3
144,"I got a handjob from a blind girl, my friend",0.4
144,"I got a handjob from a blind girl, my friend asked",0.4
144,"I got a handjob from a blind girl, my friend asked me",0.4
144,"I got a handjob from a blind girl, my friend asked me how",0.5
144,"I got a handjob from a blind girl, my friend asked me how was",0.5
144,"I got a handjob from a blind girl, my friend asked me how was it",0.5
144,"I got a handjob from a blind girl, my friend asked me how was it I",0.6
144,"I got a handjob from a blind girl, my friend asked me how was it I replied",0.6
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah",0.7
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind",0.7
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you",0.7
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have",0.8
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have to",0.8
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have to hand",0.8
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have to hand it",0.9
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have to hand it to",0.9
144,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have to hand it to them”",1.0
145,i,0.0
145,i like,0.0
145,i like my,0.0
145,i like my women,0.3
145,i like my women like,0.4
145,i like my women like my,0.4
145,i like my women like my wine,0.5
145,i like my women like my wine aged,0.5
145,i like my women like my wine aged <number>,0.6
145,i like my women like my wine aged <number> years,0.7
145,i like my women like my wine aged <number> years and,0.7
145,i like my women like my wine aged <number> years and stored,0.8
145,i like my women like my wine aged <number> years and stored in,0.8
145,i like my women like my wine aged <number> years and stored in the,0.9
145,i like my women like my wine aged <number> years and stored in the cellar,1.0
146,She,0.0
146,She always,0.0
146,She always wears,0.0
146,She always wears such,0.0
146,She always wears such revealing,0.1
146,She always wears such revealing clothing,0.1
146,She always wears such revealing clothing and,0.2
146,She always wears such revealing clothing and flirts,0.2
146,She always wears such revealing clothing and flirts with,0.2
146,She always wears such revealing clothing and flirts with all,0.3
146,She always wears such revealing clothing and flirts with all of,0.3
146,She always wears such revealing clothing and flirts with all of these,0.3
146,She always wears such revealing clothing and flirts with all of these guys,0.3
146,She always wears such revealing clothing and flirts with all of these guys when,0.4
146,She always wears such revealing clothing and flirts with all of these guys when we're,0.4
146,She always wears such revealing clothing and flirts with all of these guys when we're out.,0.4
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's,0.5
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just,0.5
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross,0.5
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and,0.6
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous.,0.6
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm,0.6
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not,0.7
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying,0.7
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that,0.7
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a,0.7
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a person,0.8
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a person deserves,0.8
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a person deserves to,0.8
146,She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a person deserves to be,0.9
146,"She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a person deserves to be raped,",0.9
146,"She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a person deserves to be raped, but...",1.0
147,What,0.0
147,What do,0.0
147,What do you,0.0
147,What do you call,0.0
147,What do you call the,0.0
147,What do you call the citizens,0.0
147,What do you call the citizens of,0.0
147,What do you call the citizens of Hiroshima?,0.8
147,What do you call the citizens of Hiroshima? Fried,0.9
147,What do you call the citizens of Hiroshima? Fried Rice,1.0
148,how,0.0
148,how do,0.0
148,how do you,0.0
148,how do you starve,0.0
148,how do you starve a,0.0
148,how do you starve a black,0.5
148,how do you starve a black man,0.5
148,how do you starve a black man .,0.6
148,how do you starve a black man . <repeat>,0.6
148,how do you starve a black man . <repeat> put,0.6
148,how do you starve a black man . <repeat> put his,0.7
148,how do you starve a black man . <repeat> put his food,0.7
148,how do you starve a black man . <repeat> put his food stamps,0.8
148,how do you starve a black man . <repeat> put his food stamps under,0.8
148,how do you starve a black man . <repeat> put his food stamps under his,0.8
148,how do you starve a black man . <repeat> put his food stamps under his work,0.9
148,how do you starve a black man . <repeat> put his food stamps under his work boots,0.9
148,how do you starve a black man . <repeat> put his food stamps under his work boots .,1.0
149,Friend:,0.0
149,Friend: how,0.0
149,Friend: how dark,0.0
149,Friend: how dark is,0.1
149,Friend: how dark is your,0.2
149,Friend: how dark is your humor?,0.2
149,Friend: how dark is your humor? Me:,0.3
149,Friend: how dark is your humor? Me: If,0.4
149,Friend: how dark is your humor? Me: If you,0.4
149,Friend: how dark is your humor? Me: If you whip,0.5
149,Friend: how dark is your humor? Me: If you whip it,0.6
149,"Friend: how dark is your humor? Me: If you whip it enough,",0.6
149,"Friend: how dark is your humor? Me: If you whip it enough, it",0.7
149,"Friend: how dark is your humor? Me: If you whip it enough, it will",0.8
149,"Friend: how dark is your humor? Me: If you whip it enough, it will start",0.8
149,"Friend: how dark is your humor? Me: If you whip it enough, it will start picking",0.9
149,"Friend: how dark is your humor? Me: If you whip it enough, it will start picking cotton.",1.0
150,why,0.0
150,why are,0.0
150,why are the,0.0
150,why are the black,0.4
150,why are the black man,0.4
150,why are the black man 's,0.5
150,why are the black man 's eyes,0.6
150,why are the black man 's eyes always,0.6
150,why are the black man 's eyes always red,0.6
150,why are the black man 's eyes always red after,0.7
150,why are the black man 's eyes always red after sex,0.8
150,why are the black man 's eyes always red after sex ?,0.8
150,why are the black man 's eyes always red after sex ? the,0.8
150,why are the black man 's eyes always red after sex ? the mace,0.9
150,why are the black man 's eyes always red after sex ? the mace .,1.0
151,Teeth,0.0
151,Teeth are,0.0
151,Teeth are like,0.0
151,Teeth are like people,0.0
151,Teeth are like people All,0.0
151,Teeth are like people All want,0.0
151,Teeth are like people All want to,0.0
151,Teeth are like people All want to be,0.0
151,"Teeth are like people All want to be white,",0.6
151,"Teeth are like people All want to be white, most",0.6
151,"Teeth are like people All want to be white, most are",0.7
151,"Teeth are like people All want to be white, most are yellow",0.7
151,"Teeth are like people All want to be white, most are yellow and",0.8
151,"Teeth are like people All want to be white, most are yellow and the",0.8
151,"Teeth are like people All want to be white, most are yellow and the black",0.8
151,"Teeth are like people All want to be white, most are yellow and the black ones",0.9
151,"Teeth are like people All want to be white, most are yellow and the black ones don't",0.9
151,"Teeth are like people All want to be white, most are yellow and the black ones don't work",1.0
152,What,0.0
152,What did,0.0
152,What did the,0.0
152,"What did the black,",0.3
152,"What did the black, blind,",0.4
152,"What did the black, blind, deaf",0.4
152,"What did the black, blind, deaf and",0.5
152,"What did the black, blind, deaf and mute",0.6
152,"What did the black, blind, deaf and mute kid",0.7
152,"What did the black, blind, deaf and mute kid get",0.8
152,"What did the black, blind, deaf and mute kid get for",0.8
152,"What did the black, blind, deaf and mute kid get for christmas?",0.9
152,"What did the black, blind, deaf and mute kid get for christmas? Aids.",1.0
153,What’s,0.0
153,What’s the,0.0
153,What’s the best,0.0
153,What’s the best part,0.0
153,What’s the best part of,0.0
153,What’s the best part of being,0.0
153,What’s the best part of being a,0.0
153,What’s the best part of being a doctor?,0.0
153,What’s the best part of being a doctor? Vegetables,0.3
153,What’s the best part of being a doctor? Vegetables don’t,0.4
153,What’s the best part of being a doctor? Vegetables don’t need,0.6
153,What’s the best part of being a doctor? Vegetables don’t need to,0.8
153,What’s the best part of being a doctor? Vegetables don’t need to give,0.9
153,What’s the best part of being a doctor? Vegetables don’t need to give consent.,1.0
154,Why,0.0
154,Why don't,0.0
154,Why don't Africans,0.0
154,Why don't Africans need,0.4
154,Why don't Africans need help?,0.5
154,Why don't Africans need help? They,0.6
154,Why don't Africans need help? They already,0.8
154,Why don't Africans need help? They already have,0.9
154,Why don't Africans need help? They already have aids.,1.0
155,What,0.0
155,What do,0.0
155,What do you,0.0
155,What do you call,0.0
155,What do you call a,0.0
155,What do you call a black,0.3
155,What do you call a black person,0.4
155,What do you call a black person on,0.5
155,What do you call a black person on top,0.6
155,What do you call a black person on top of,0.6
155,What do you call a black person on top of a,0.7
155,What do you call a black person on top of a church?,0.8
155,What do you call a black person on top of a church? Holy,0.9
155,What do you call a black person on top of a church? Holy shit,1.0
156,What,0.0
156,What does,0.0
156,What does a,0.0
156,What does a black,0.3
156,What does a black guy,0.4
156,What does a black guy and,0.4
156,What does a black guy and a,0.5
156,What does a black guy and a basketball,0.5
156,What does a black guy and a basketball have,0.6
156,What does a black guy and a basketball have in,0.7
156,What does a black guy and a basketball have in common?,0.7
156,What does a black guy and a basketball have in common? They,0.8
156,What does a black guy and a basketball have in common? They both,0.8
156,What does a black guy and a basketball have in common? They both get,0.9
156,What does a black guy and a basketball have in common? They both get shot,1.0
157,A,0.0
157,A black,0.0
157,A black man,0.2
157,A black man walks,0.2
157,A black man walks into,0.2
157,A black man walks into a,0.3
157,A black man walks into a bar,0.3
157,A black man walks into a bar with,0.3
157,A black man walks into a bar with a,0.3
157,A black man walks into a bar with a parrot,0.4
157,A black man walks into a bar with a parrot on,0.4
157,A black man walks into a bar with a parrot on his,0.4
157,A black man walks into a bar with a parrot on his shoulder.,0.4
157,A black man walks into a bar with a parrot on his shoulder. Bar,0.4
157,A black man walks into a bar with a parrot on his shoulder. Bar tender,0.5
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes,0.5
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he,0.5
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man,0.5
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's,0.6
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat,0.6
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where,0.6
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did,0.6
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you,0.7
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get,0.7
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that?,0.7
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The,0.7
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot,0.7
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says,0.8
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says Africa,0.8
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says Africa there,0.8
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says Africa there all,0.8
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says Africa there all over,0.9
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says Africa there all over the,0.9
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says Africa there all over the fucking,0.9
157,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that? The parrot says Africa there all over the fucking place!,1.0
158,What,0.0
158,What do,0.0
158,What do you,0.0
158,What do you call,0.0
158,What do you call a,0.0
158,What do you call a white,0.0
158,What do you call a white guy,0.0
158,What do you call a white guy surrounded,0.5
158,What do you call a white guy surrounded by,0.6
158,What do you call a white guy surrounded by a,0.6
158,What do you call a white guy surrounded by a thousand,0.7
158,What do you call a white guy surrounded by a thousand black,0.8
158,What do you call a white guy surrounded by a thousand black guys?,0.8
158,What do you call a white guy surrounded by a thousand black guys? A,0.9
158,What do you call a white guy surrounded by a thousand black guys? A warden,1.0
159,What's,0.0
159,What's the,0.0
159,What's the difference,0.0
159,What's the difference between,0.0
159,What's the difference between a,0.0
159,What's the difference between a dog,0.0
159,What's the difference between a dog and,0.0
159,What's the difference between a dog and a,0.0
159,What's the difference between a dog and a pizza?,0.0
159,What's the difference between a dog and a pizza? One,0.0
159,What's the difference between a dog and a pizza? One can,0.0
159,What's the difference between a dog and a pizza? One can feed,0.0
159,What's the difference between a dog and a pizza? One can feed a,0.4
159,What's the difference between a dog and a pizza? One can feed a family,0.5
159,What's the difference between a dog and a pizza? One can feed a family of,0.6
159,What's the difference between a dog and a pizza? One can feed a family of four,0.8
159,What's the difference between a dog and a pizza? One can feed a family of four Asian,0.9
159,What's the difference between a dog and a pizza? One can feed a family of four Asian people.,1.0
160,What's,0.0
160,What's the,0.0
160,What's the difference,0.0
160,What's the difference between,0.0
160,What's the difference between heroin,0.0
160,What's the difference between heroin and,0.0
160,What's the difference between heroin and a,0.0
160,What's the difference between heroin and a black,0.4
160,What's the difference between heroin and a black person?,0.5
160,What's the difference between heroin and a black person? Police,0.6
160,What's the difference between heroin and a black person? Police care,0.6
160,What's the difference between heroin and a black person? Police care about,0.7
160,What's the difference between heroin and a black person? Police care about people,0.8
160,What's the difference between heroin and a black person? Police care about people shooting,0.9
160,What's the difference between heroin and a black person? Police care about people shooting heroin,1.0
161,Men,0.0
161,Men are,0.0
161,Men are just,0.0
161,Men are just better,0.4
161,Men are just better at,0.4
161,Men are just better at some,0.4
161,Men are just better at some things.,0.5
161,Men are just better at some things. That's,0.5
161,Men are just better at some things. That's just,0.5
161,Men are just better at some things. That's just the,0.5
161,Men are just better at some things. That's just the way,0.6
161,Men are just better at some things. That's just the way it,0.6
161,Men are just better at some things. That's just the way it is.,0.6
161,Men are just better at some things. That's just the way it is. Like,0.6
161,Men are just better at some things. That's just the way it is. Like men,0.6
161,Men are just better at some things. That's just the way it is. Like men are,0.7
161,Men are just better at some things. That's just the way it is. Like men are better,0.7
161,Men are just better at some things. That's just the way it is. Like men are better at,0.7
161,Men are just better at some things. That's just the way it is. Like men are better at driving,0.7
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars,0.7
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or,0.8
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or flying,0.8
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or flying airplanes.,0.8
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or flying airplanes. But,0.8
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or flying airplanes. But you,0.9
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or flying airplanes. But you sure,0.9
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or flying airplanes. But you sure look,0.9
161,Men are just better at some things. That's just the way it is. Like men are better at driving cars or flying airplanes. But you sure look pretty.,1.0
162,i,0.0
162,i 'm,0.0
162,i 'm not,0.0
162,i 'm not racist,0.6
162,i 'm not racist there,0.6
162,i 'm not racist there are,0.7
162,i 'm not racist there are black,0.7
162,i 'm not racist there are black people,0.8
162,i 'm not racist there are black people in,0.8
162,i 'm not racist there are black people in my,0.8
162,i 'm not racist there are black people in my family,0.9
162,i 'm not racist there are black people in my family tree,0.9
162,i 'm not racist there are black people in my family tree .,1.0
163,what,0.0
163,what do,0.0
163,what do you,0.0
163,what do you call,0.0
163,what do you call a,0.0
163,what do you call a woman,0.5
163,what do you call a woman who,0.5
163,what do you call a woman who thinks,0.6
163,what do you call a woman who thinks she,0.6
163,what do you call a woman who thinks she can,0.6
163,what do you call a woman who thinks she can do,0.7
163,what do you call a woman who thinks she can do anything,0.7
163,what do you call a woman who thinks she can do anything a,0.7
163,what do you call a woman who thinks she can do anything a man,0.8
163,what do you call a woman who thinks she can do anything a man can,0.8
163,what do you call a woman who thinks she can do anything a man can do,0.8
163,what do you call a woman who thinks she can do anything a man can do ?,0.9
163,what do you call a woman who thinks she can do anything a man can do ? wrong,0.9
163,what do you call a woman who thinks she can do anything a man can do ? wrong .,1.0
164,i,0.0
164,i fuck,0.0
164,i fuck my,0.0
164,i fuck my wife,0.6
164,i fuck my wife the,0.6
164,i fuck my wife the same,0.6
164,i fuck my wife the same way,0.6
164,i fuck my wife the same way islam,0.7
164,i fuck my wife the same way islam fucks,0.7
164,i fuck my wife the same way islam fucks muslims,0.7
164,i fuck my wife the same way islam fucks muslims .,0.7
164,i fuck my wife the same way islam fucks muslims . <repeat>,0.7
164,i fuck my wife the same way islam fucks muslims . <repeat> <number>,0.7
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times,0.7
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a,0.8
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day,0.8
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and,0.8
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she,0.8
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has,0.8
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to,0.8
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face,0.8
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me,0.9
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me while,0.9
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me while being,0.9
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me while being submissive,0.9
164,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me while being submissive .,1.0
165,What,0.0
165,What do,0.0
165,What do you,0.0
165,What do you call,0.0
165,What do you call a,0.0
165,What do you call a black,0.3
165,What do you call a black guy,0.4
165,What do you call a black guy with,0.5
165,What do you call a black guy with half,0.7
165,What do you call a black guy with half a,0.8
165,What do you call a black guy with half a brain?,0.9
165,What do you call a black guy with half a brain? Gifted,1.0
166,Hitler,0.0
166,Hitler was,0.0
166,Hitler was a,0.0
166,Hitler was a good,0.8
166,Hitler was a good doctor.,0.8
166,Hitler was a good doctor. He,0.8
166,Hitler was a good doctor. He cured,0.9
166,Hitler was a good doctor. He cured tons,0.9
166,Hitler was a good doctor. He cured tons of,0.9
166,Hitler was a good doctor. He cured tons of disabilities.,1.0
167,Doing,0.0
167,Doing a,0.0
167,Doing a Physics,0.0
167,Doing a Physics degree,0.0
167,Doing a Physics degree is,0.0
167,Doing a Physics degree is no,0.0
167,Doing a Physics degree is no way,0.0
167,Doing a Physics degree is no way to,0.0
167,Doing a Physics degree is no way to get,0.0
167,Doing a Physics degree is no way to get yourself,0.0
167,Doing a Physics degree is no way to get yourself a,0.9
167,Doing a Physics degree is no way to get yourself a husband!,1.0
168,Bisexual,0.0
168,Bisexual people,0.0
168,Bisexual people don't,0.0
168,Bisexual people don't exist.,0.5
168,Bisexual people don't exist. Gay,0.5
168,Bisexual people don't exist. Gay people,0.6
168,Bisexual people don't exist. Gay people just,0.6
168,Bisexual people don't exist. Gay people just say,0.6
168,Bisexual people don't exist. Gay people just say that,0.6
168,Bisexual people don't exist. Gay people just say that so,0.6
168,Bisexual people don't exist. Gay people just say that so they,0.7
168,Bisexual people don't exist. Gay people just say that so they can,0.7
168,Bisexual people don't exist. Gay people just say that so they can walk,0.7
168,Bisexual people don't exist. Gay people just say that so they can walk down,0.8
168,Bisexual people don't exist. Gay people just say that so they can walk down the,0.8
168,Bisexual people don't exist. Gay people just say that so they can walk down the hall,0.8
168,Bisexual people don't exist. Gay people just say that so they can walk down the hall with,0.8
168,Bisexual people don't exist. Gay people just say that so they can walk down the hall with a,0.8
168,Bisexual people don't exist. Gay people just say that so they can walk down the hall with a girl,0.9
168,Bisexual people don't exist. Gay people just say that so they can walk down the hall with a girl holding,0.9
168,Bisexual people don't exist. Gay people just say that so they can walk down the hall with a girl holding hands.,1.0
169,what,0.0
169,what would,0.0
169,what would be,0.0
169,what would be another,0.0
169,what would be another name,0.0
169,what would be another name for,0.0
169,what would be another name for black,0.4
169,what would be another name for black lives,0.4
169,what would be another name for black lives matter,0.5
169,what would be another name for black lives matter ?,0.6
169,what would be another name for black lives matter ? rise,0.6
169,what would be another name for black lives matter ? rise of,0.6
169,what would be another name for black lives matter ? rise of the,0.7
169,what would be another name for black lives matter ? rise of the planet,0.8
169,what would be another name for black lives matter ? rise of the planet of,0.8
169,what would be another name for black lives matter ? rise of the planet of the,0.8
169,what would be another name for black lives matter ? rise of the planet of the apes,0.9
169,what would be another name for black lives matter ? rise of the planet of the apes .,1.0
170,you,0.0
170,you want,0.0
170,you want to,0.0
170,you want to hear,0.0
170,you want to hear a,0.0
170,you want to hear a joke,0.0
170,you want to hear a joke ?,0.0
170,you want to hear a joke ? women,0.8
170,you want to hear a joke ? women 's,0.9
170,you want to hear a joke ? women 's rights,1.0
171,Your,0.0
171,Your mom,0.0
171,Your mom is,0.0
171,Your mom is Brazilian,0.0
171,Your mom is Brazilian isn't,0.0
171,Your mom is Brazilian isn't she?,0.0
171,Your mom is Brazilian isn't she? Maybe,0.0
171,Your mom is Brazilian isn't she? Maybe she,0.0
171,Your mom is Brazilian isn't she? Maybe she could,0.0
171,Your mom is Brazilian isn't she? Maybe she could come,0.0
171,Your mom is Brazilian isn't she? Maybe she could come to,0.0
171,Your mom is Brazilian isn't she? Maybe she could come to the,0.0
171,Your mom is Brazilian isn't she? Maybe she could come to the school,0.0
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime,0.0
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for,0.0
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym,0.3
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and,0.4
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach,0.5
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the,0.6
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the class,0.6
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the class how,0.7
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the class how to,0.8
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the class how to dance,0.9
171,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the class how to dance samba!,1.0
172,What's,0.0
172,What's the,0.0
172,What's the difference,0.0
172,What's the difference between,0.0
172,What's the difference between heroine,0.0
172,What's the difference between heroine and,0.0
172,What's the difference between heroine and a,0.0
172,What's the difference between heroine and a black,0.4
172,What's the difference between heroine and a black person?,0.5
172,What's the difference between heroine and a black person? I,0.6
172,What's the difference between heroine and a black person? I think,0.6
172,What's the difference between heroine and a black person? I think twice,0.7
172,What's the difference between heroine and a black person? I think twice about,0.8
172,What's the difference between heroine and a black person? I think twice about shooting,0.9
172,What's the difference between heroine and a black person? I think twice about shooting heroin.,1.0
173,If,0.0
173,If monkeys,0.0
173,If monkeys are,0.0
173,If monkeys are on,0.0
173,If monkeys are on my,0.0
173,If monkeys are on my property,0.0
173,If monkeys are on my property i,0.0
173,If monkeys are on my property i call,0.0
173,If monkeys are on my property i call animal,0.0
173,If monkeys are on my property i call animal control,0.0
173,If monkeys are on my property i call animal control and,0.0
173,If monkeys are on my property i call animal control and defend,0.0
173,If monkeys are on my property i call animal control and defend my,0.0
173,If monkeys are on my property i call animal control and defend my family,0.0
173,If monkeys are on my property i call animal control and defend my family and,0.0
173,If monkeys are on my property i call animal control and defend my family and property,0.0
173,If monkeys are on my property i call animal control and defend my family and property with,0.0
173,If monkeys are on my property i call animal control and defend my family and property with whatever,0.0
173,If monkeys are on my property i call animal control and defend my family and property with whatever means,0.0
173,If monkeys are on my property i call animal control and defend my family and property with whatever means possible,0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible ,",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it from",0.0
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it from misbehaving",0.9
173,"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it from misbehaving !",1.0
174,a,0.0
174,a black,0.0
174,a black man,0.0
174,a black man with,0.0
174,a black man with a,0.0
174,a black man with a parrot,0.0
174,a black man with a parrot enters,0.0
174,a black man with a parrot enters a,0.0
174,a black man with a parrot enters a bar,0.0
174,a black man with a parrot enters a bar the,0.0
174,a black man with a parrot enters a bar the bartender,0.0
